platform,source_well,stage,neighbor,feature_key,pressure_curves,pressure_sample_ids,sample_scope,sgy_group,status,theta_deg,line_length_m,development_km_km2,area_m2,full_window_area_m2,coverage_fraction,theta_pair_deg,theta_sd_deg,edge_count,east,north,md_top,md_bottom,well_azimuth_deg,assumed_hf_azimuth_deg,geometry_status,stage_source,trajectory_source,horizon_source,seismic_source,branch_count,branch_max_m,branch_mean_m,usable_for_exploratory_model
泸208H2,泸208H2-5,13,泸208H2-1,泸208H2|5|13|泸208H2|1,0,,设计候选井对,泸203H6_8_9_10_11_泸208H1_2,缺目标层位或时深转换,,,,,,,,,,18549785.172113597,3244633.1500453623,5519.0,5588.0,187.08127437325905,,已定位,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,,,,,,False
泸208H2,泸208H2-5,13,泸208H2-10,泸208H2|5|13|泸208H2|10,0,,设计候选井对,泸203H6_8_9_10_11_泸208H1_2,缺目标层位或时深转换,,,,,,,,,,18549785.172113597,3244633.1500453623,5519.0,5588.0,187.08127437325905,,已定位,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,,,,,,False
泸208H2,泸208H2-5,13,泸208H2-2,泸208H2|5|13|泸208H2|2,0,,设计候选井对,泸203H6_8_9_10_11_泸208H1_2,缺目标层位或时深转换,,,,,,,,,,18549785.172113597,3244633.1500453623,5519.0,5588.0,187.08127437325905,,已定位,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,,,,,,False
泸208H2,泸208H2-5,13,泸208H2-3,泸208H2|5|13|泸208H2|3,0,,设计候选井对,泸203H6_8_9_10_11_泸208H1_2,缺目标层位或时深转换,,,,,,,,,,18549785.172113597,3244633.1500453623,5519.0,5588.0,187.08127437325905,,已定位,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,,,,,,False
泸208H2,泸208H2-5,13,泸208H2-4,泸208H2|5|13|泸208H2|4,1,e528f059099a5f,压力观测井对,泸203H6_8_9_10_11_泸208H1_2,缺目标层位或时深转换,,,,,,,,,,18549785.172113597,3244633.1500453623,5519.0,5588.0,187.08127437325905,,已定位,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,,,,,,False
泸208H2,泸208H2-5,13,泸208H2-6,泸208H2|5|13|泸208H2|6,0,,设计候选井对,泸203H6_8_9_10_11_泸208H1_2,缺目标层位或时深转换,,,,,,,,,,18549785.172113597,3244633.1500453623,5519.0,5588.0,187.08127437325905,,已定位,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,,,,,,False
泸208H2,泸208H2-5,13,泸208H2-7,泸208H2|5|13|泸208H2|7,0,,设计候选井对,泸203H6_8_9_10_11_泸208H1_2,缺目标层位或时深转换,,,,,,,,,,18549785.172113597,3244633.1500453623,5519.0,5588.0,187.08127437325905,,已定位,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,,,,,,False
泸208H2,泸208H2-5,13,泸208H2-8,泸208H2|5|13|泸208H2|8,0,,设计候选井对,泸203H6_8_9_10_11_泸208H1_2,缺目标层位或时深转换,,,,,,,,,,18549785.172113597,3244633.1500453623,5519.0,5588.0,187.08127437325905,,已定位,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,,,,,,False
泸208H2,泸208H2-5,13,泸208H2-9,泸208H2|5|13|泸208H2|9,0,,设计候选井对,泸203H6_8_9_10_11_泸208H1_2,缺目标层位或时深转换,,,,,,,,,,18549785.172113597,3244633.1500453623,5519.0,5588.0,187.08127437325905,,已定位,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,,,,,,False
泸208H2,泸208H2-5,14,泸208H2-1,泸208H2|5|14|泸208H2|1,0,,设计候选井对,泸203H6_8_9_10_11_泸208H1_2,缺目标层位或时深转换,,,,,,,,,,18549793.646359883,3244701.574841469,5450.0,5519.0,187.347143847487,,已定位,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,,,,,,False
泸208H2,泸208H2-5,14,泸208H2-10,泸208H2|5|14|泸208H2|10,0,,设计候选井对,泸203H6_8_9_10_11_泸208H1_2,缺目标层位或时深转换,,,,,,,,,,18549793.646359883,3244701.574841469,5450.0,5519.0,187.347143847487,,已定位,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,,,,,,False
泸208H2,泸208H2-5,14,泸208H2-2,泸208H2|5|14|泸208H2|2,0,,设计候选井对,泸203H6_8_9_10_11_泸208H1_2,缺目标层位或时深转换,,,,,,,,,,18549793.646359883,3244701.574841469,5450.0,5519.0,187.347143847487,,已定位,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,,,,,,False
泸208H2,泸208H2-5,14,泸208H2-3,泸208H2|5|14|泸208H2|3,0,,设计候选井对,泸203H6_8_9_10_11_泸208H1_2,缺目标层位或时深转换,,,,,,,,,,18549793.646359883,3244701.574841469,5450.0,5519.0,187.347143847487,,已定位,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,,,,,,False
泸208H2,泸208H2-5,14,泸208H2-4,泸208H2|5|14|泸208H2|4,0,,设计候选井对,泸203H6_8_9_10_11_泸208H1_2,缺目标层位或时深转换,,,,,,,,,,18549793.646359883,3244701.574841469,5450.0,5519.0,187.347143847487,,已定位,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,,,,,,False
泸208H2,泸208H2-5,14,泸208H2-6,泸208H2|5|14|泸208H2|6,0,,设计候选井对,泸203H6_8_9_10_11_泸208H1_2,缺目标层位或时深转换,,,,,,,,,,18549793.646359883,3244701.574841469,5450.0,5519.0,187.347143847487,,已定位,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,,,,,,False
泸208H2,泸208H2-5,14,泸208H2-7,泸208H2|5|14|泸208H2|7,0,,设计候选井对,泸203H6_8_9_10_11_泸208H1_2,缺目标层位或时深转换,,,,,,,,,,18549793.646359883,3244701.574841469,5450.0,5519.0,187.347143847487,,已定位,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,,,,,,False
泸208H2,泸208H2-5,14,泸208H2-8,泸208H2|5|14|泸208H2|8,0,,设计候选井对,泸203H6_8_9_10_11_泸208H1_2,缺目标层位或时深转换,,,,,,,,,,18549793.646359883,3244701.574841469,5450.0,5519.0,187.347143847487,,已定位,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,,,,,,False
泸208H2,泸208H2-5,14,泸208H2-9,泸208H2|5|14|泸208H2|9,0,,设计候选井对,泸203H6_8_9_10_11_泸208H1_2,缺目标层位或时深转换,,,,,,,,,,18549793.646359883,3244701.574841469,5450.0,5519.0,187.347143847487,,已定位,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,,,,,,False
泸208H2,泸208H2-5,15,泸208H2-1,泸208H2|5|15|泸208H2|1,0,,设计候选井对,泸203H6_8_9_10_11_泸208H1_2,缺目标层位或时深转换,,,,,,,,,,18549802.450922977,3244770.009813247,5381.0,5450.0,186.83236193122613,,已定位,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,,,,,,False
泸208H2,泸208H2-5,15,泸208H2-10,泸208H2|5|15|泸208H2|10,0,,设计候选井对,泸203H6_8_9_10_11_泸208H1_2,缺目标层位或时深转换,,,,,,,,,,18549802.450922977,3244770.009813247,5381.0,5450.0,186.83236193122613,,已定位,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,,,,,,False
泸208H2,泸208H2-5,15,泸208H2-2,泸208H2|5|15|泸208H2|2,0,,设计候选井对,泸203H6_8_9_10_11_泸208H1_2,缺目标层位或时深转换,,,,,,,,,,18549802.450922977,3244770.009813247,5381.0,5450.0,186.83236193122613,,已定位,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,,,,,,False
泸208H2,泸208H2-5,15,泸208H2-3,泸208H2|5|15|泸208H2|3,1,e279c275ab2589,压力观测井对,泸203H6_8_9_10_11_泸208H1_2,缺目标层位或时深转换,,,,,,,,,,18549802.450922977,3244770.009813247,5381.0,5450.0,186.83236193122613,,已定位,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,,,,,,False
泸208H2,泸208H2-5,15,泸208H2-4,泸208H2|5|15|泸208H2|4,0,,设计候选井对,泸203H6_8_9_10_11_泸208H1_2,缺目标层位或时深转换,,,,,,,,,,18549802.450922977,3244770.009813247,5381.0,5450.0,186.83236193122613,,已定位,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,,,,,,False
泸208H2,泸208H2-5,15,泸208H2-6,泸208H2|5|15|泸208H2|6,0,,设计候选井对,泸203H6_8_9_10_11_泸208H1_2,缺目标层位或时深转换,,,,,,,,,,18549802.450922977,3244770.009813247,5381.0,5450.0,186.83236193122613,,已定位,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,,,,,,False
泸208H2,泸208H2-5,15,泸208H2-7,泸208H2|5|15|泸208H2|7,0,,设计候选井对,泸203H6_8_9_10_11_泸208H1_2,缺目标层位或时深转换,,,,,,,,,,18549802.450922977,3244770.009813247,5381.0,5450.0,186.83236193122613,,已定位,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,,,,,,False
泸208H2,泸208H2-5,15,泸208H2-8,泸208H2|5|15|泸208H2|8,0,,设计候选井对,泸203H6_8_9_10_11_泸208H1_2,缺目标层位或时深转换,,,,,,,,,,18549802.450922977,3244770.009813247,5381.0,5450.0,186.83236193122613,,已定位,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,,,,,,False
泸208H2,泸208H2-5,15,泸208H2-9,泸208H2|5|15|泸208H2|9,0,,设计候选井对,泸203H6_8_9_10_11_泸208H1_2,缺目标层位或时深转换,,,,,,,,,,18549802.450922977,3244770.009813247,5381.0,5450.0,186.83236193122613,,已定位,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,,,,,,False
泸208H2,泸208H2-5,16,泸208H2-1,泸208H2|5|16|泸208H2|1,0,,设计候选井对,泸203H6_8_9_10_11_泸208H1_2,缺目标层位或时深转换,,,,,,,,,,18549811.446931206,3244838.44353071,5312.0,5381.0,187.43681865284975,,已定位,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,,,,,,False
泸208H2,泸208H2-5,16,泸208H2-10,泸208H2|5|16|泸208H2|10,0,,设计候选井对,泸203H6_8_9_10_11_泸208H1_2,缺目标层位或时深转换,,,,,,,,,,18549811.446931206,3244838.44353071,5312.0,5381.0,187.43681865284975,,已定位,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,,,,,,False
泸208H2,泸208H2-5,16,泸208H2-2,泸208H2|5|16|泸208H2|2,0,,设计候选井对,泸203H6_8_9_10_11_泸208H1_2,缺目标层位或时深转换,,,,,,,,,,18549811.446931206,3244838.44353071,5312.0,5381.0,187.43681865284975,,已定位,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,,,,,,False
泸208H2,泸208H2-5,16,泸208H2-3,泸208H2|5|16|泸208H2|3,1,96afb25f6c3b82,压力观测井对,泸203H6_8_9_10_11_泸208H1_2,缺目标层位或时深转换,,,,,,,,,,18549811.446931206,3244838.44353071,5312.0,5381.0,187.43681865284975,,已定位,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,,,,,,False
泸208H2,泸208H2-5,16,泸208H2-4,泸208H2|5|16|泸208H2|4,0,,设计候选井对,泸203H6_8_9_10_11_泸208H1_2,缺目标层位或时深转换,,,,,,,,,,18549811.446931206,3244838.44353071,5312.0,5381.0,187.43681865284975,,已定位,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,,,,,,False
泸208H2,泸208H2-5,16,泸208H2-6,泸208H2|5|16|泸208H2|6,0,,设计候选井对,泸203H6_8_9_10_11_泸208H1_2,缺目标层位或时深转换,,,,,,,,,,18549811.446931206,3244838.44353071,5312.0,5381.0,187.43681865284975,,已定位,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,,,,,,False
泸208H2,泸208H2-5,16,泸208H2-7,泸208H2|5|16|泸208H2|7,0,,设计候选井对,泸203H6_8_9_10_11_泸208H1_2,缺目标层位或时深转换,,,,,,,,,,18549811.446931206,3244838.44353071,5312.0,5381.0,187.43681865284975,,已定位,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,,,,,,False
泸208H2,泸208H2-5,16,泸208H2-8,泸208H2|5|16|泸208H2|8,0,,设计候选井对,泸203H6_8_9_10_11_泸208H1_2,缺目标层位或时深转换,,,,,,,,,,18549811.446931206,3244838.44353071,5312.0,5381.0,187.43681865284975,,已定位,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,,,,,,False
泸208H2,泸208H2-5,16,泸208H2-9,泸208H2|5|16|泸208H2|9,0,,设计候选井对,泸203H6_8_9_10_11_泸208H1_2,缺目标层位或时深转换,,,,,,,,,,18549811.446931206,3244838.44353071,5312.0,5381.0,187.43681865284975,,已定位,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,,,,,,False
泸208H2,泸208H2-5,17,泸208H2-1,泸208H2|5|17|泸208H2|1,0,,设计候选井对,泸203H6_8_9_10_11_泸208H1_2,缺目标层位或时深转换,,,,,,,,,,18549820.068016153,3244906.881781133,5243.0,5312.0,187.21432357043236,,已定位,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,,,,,,False
泸208H2,泸208H2-5,17,泸208H2-10,泸208H2|5|17|泸208H2|10,0,,设计候选井对,泸203H6_8_9_10_11_泸208H1_2,缺目标层位或时深转换,,,,,,,,,,18549820.068016153,3244906.881781133,5243.0,5312.0,187.21432357043236,,已定位,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,,,,,,False
泸208H2,泸208H2-5,17,泸208H2-2,泸208H2|5|17|泸208H2|2,0,,设计候选井对,泸203H6_8_9_10_11_泸208H1_2,缺目标层位或时深转换,,,,,,,,,,18549820.068016153,3244906.881781133,5243.0,5312.0,187.21432357043236,,已定位,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,,,,,,False
泸208H2,泸208H2-5,17,泸208H2-3,泸208H2|5|17|泸208H2|3,1,ab94b7adeb4e24,压力观测井对,泸203H6_8_9_10_11_泸208H1_2,缺目标层位或时深转换,,,,,,,,,,18549820.068016153,3244906.881781133,5243.0,5312.0,187.21432357043236,,已定位,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,,,,,,False
泸208H2,泸208H2-5,17,泸208H2-4,泸208H2|5|17|泸208H2|4,1,8960977ede1e54,压力观测井对,泸203H6_8_9_10_11_泸208H1_2,缺目标层位或时深转换,,,,,,,,,,18549820.068016153,3244906.881781133,5243.0,5312.0,187.21432357043236,,已定位,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,,,,,,False
泸208H2,泸208H2-5,17,泸208H2-6,泸208H2|5|17|泸208H2|6,0,,设计候选井对,泸203H6_8_9_10_11_泸208H1_2,缺目标层位或时深转换,,,,,,,,,,18549820.068016153,3244906.881781133,5243.0,5312.0,187.21432357043236,,已定位,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,,,,,,False
泸208H2,泸208H2-5,17,泸208H2-7,泸208H2|5|17|泸208H2|7,0,,设计候选井对,泸203H6_8_9_10_11_泸208H1_2,缺目标层位或时深转换,,,,,,,,,,18549820.068016153,3244906.881781133,5243.0,5312.0,187.21432357043236,,已定位,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,,,,,,False
泸208H2,泸208H2-5,17,泸208H2-8,泸208H2|5|17|泸208H2|8,0,,设计候选井对,泸203H6_8_9_10_11_泸208H1_2,缺目标层位或时深转换,,,,,,,,,,18549820.068016153,3244906.881781133,5243.0,5312.0,187.21432357043236,,已定位,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,,,,,,False
泸208H2,泸208H2-5,17,泸208H2-9,泸208H2|5|17|泸208H2|9,0,,设计候选井对,泸203H6_8_9_10_11_泸208H1_2,缺目标层位或时深转换,,,,,,,,,,18549820.068016153,3244906.881781133,5243.0,5312.0,187.21432357043236,,已定位,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,,,,,,False
泸208H2,泸208H2-5,18,泸208H2-1,泸208H2|5|18|泸208H2|1,0,,设计候选井对,泸203H6_8_9_10_11_泸208H1_2,缺目标层位或时深转换,,,,,,,,,,18549830.39094831,3244986.2333981334,5152.0,5243.0,187.54591955998623,,已定位,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,,,,,,False
泸208H2,泸208H2-5,18,泸208H2-10,泸208H2|5|18|泸208H2|10,0,,设计候选井对,泸203H6_8_9_10_11_泸208H1_2,缺目标层位或时深转换,,,,,,,,,,18549830.39094831,3244986.2333981334,5152.0,5243.0,187.54591955998623,,已定位,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,,,,,,False
泸208H2,泸208H2-5,18,泸208H2-2,泸208H2|5|18|泸208H2|2,0,,设计候选井对,泸203H6_8_9_10_11_泸208H1_2,缺目标层位或时深转换,,,,,,,,,,18549830.39094831,3244986.2333981334,5152.0,5243.0,187.54591955998623,,已定位,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,,,,,,False
泸208H2,泸208H2-5,18,泸208H2-3,泸208H2|5|18|泸208H2|3,0,,设计候选井对,泸203H6_8_9_10_11_泸208H1_2,缺目标层位或时深转换,,,,,,,,,,18549830.39094831,3244986.2333981334,5152.0,5243.0,187.54591955998623,,已定位,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,,,,,,False
泸208H2,泸208H2-5,18,泸208H2-4,泸208H2|5|18|泸208H2|4,0,,设计候选井对,泸203H6_8_9_10_11_泸208H1_2,缺目标层位或时深转换,,,,,,,,,,18549830.39094831,3244986.2333981334,5152.0,5243.0,187.54591955998623,,已定位,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,,,,,,False
泸208H2,泸208H2-5,18,泸208H2-6,泸208H2|5|18|泸208H2|6,0,,设计候选井对,泸203H6_8_9_10_11_泸208H1_2,缺目标层位或时深转换,,,,,,,,,,18549830.39094831,3244986.2333981334,5152.0,5243.0,187.54591955998623,,已定位,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,,,,,,False
泸208H2,泸208H2-5,18,泸208H2-7,泸208H2|5|18|泸208H2|7,0,,设计候选井对,泸203H6_8_9_10_11_泸208H1_2,缺目标层位或时深转换,,,,,,,,,,18549830.39094831,3244986.2333981334,5152.0,5243.0,187.54591955998623,,已定位,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,,,,,,False
泸208H2,泸208H2-5,18,泸208H2-8,泸208H2|5|18|泸208H2|8,0,,设计候选井对,泸203H6_8_9_10_11_泸208H1_2,缺目标层位或时深转换,,,,,,,,,,18549830.39094831,3244986.2333981334,5152.0,5243.0,187.54591955998623,,已定位,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,,,,,,False
泸208H2,泸208H2-5,18,泸208H2-9,泸208H2|5|18|泸208H2|9,0,,设计候选井对,泸203H6_8_9_10_11_泸208H1_2,缺目标层位或时深转换,,,,,,,,,,18549830.39094831,3244986.2333981334,5152.0,5243.0,187.54591955998623,,已定位,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 地质工程因素\泸208H2-5井试油地质设计.doc,,,,,,False
