file,sheet,nrows,ncols,status,reason
E:\压裂窜扰项目\02 规范化\阳101H6\阳101H6 邻井压力监测\阳101H6-8井-29段压窜图.xls,施工设计,104,10,非时序压力表,工况、数量或阶段汇总表
E:\压裂窜扰项目\02 规范化\阳101H6\阳101H6 邻井压力监测\阳101H6-8井-29段压窜图.xls,阶段汇总,32,15,非时序压力表,工况、数量或阶段汇总表
E:\压裂窜扰项目\02 规范化\阳101H6\阳101H6 邻井压力监测\阳101H6-8井-29段压窜图.xls,分点数据,12065,5,已提取,1个通道
E:\压裂窜扰项目\02 规范化\阳101H6\阳101H6 邻井压力监测\阳101H6-8井-29段压窜图.xls,打印数据,283,9,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\阳101H6\阳101H6 邻井压力监测\阳101H6-8井-29段压窜资料.xls,封面,13,3,解析失败,没有至少5个可解释时间点
E:\压裂窜扰项目\02 规范化\阳101H6\阳101H6 邻井压力监测\阳101H6-8井-29段压窜资料.xls,基础参数,44,7,非时序压力表,工况、数量或阶段汇总表
E:\压裂窜扰项目\02 规范化\阳101H6\阳101H6 邻井压力监测\阳101H6-8井-29段压窜资料.xls,施工设计,104,10,非时序压力表,工况、数量或阶段汇总表
E:\压裂窜扰项目\02 规范化\阳101H6\阳101H6 邻井压力监测\阳101H6-8井-29段压窜资料.xls,阶段汇总,30,15,非时序压力表,工况、数量或阶段汇总表
E:\压裂窜扰项目\02 规范化\阳101H6\阳101H6 邻井压力监测\阳101H6-8井-29段压窜资料.xls,分点数据,12183,11,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\阳101H6\阳101H6 邻井压力监测\阳101H6-8井-29段压窜资料.xls,打印数据,258,9,未提取压力通道,0个通道
