sample_id,platform_id,source_well,stage_id,monitor_platform,monitor_well,stage_group,pair_id,well_identity_known,event_identity_known,window_basis,construction_coverage,pump_file,file,sheet,column,platform,source,stage,monitor,mapping,header,unit,channel_id,alternate_record_flag,rawhash,alias_count,conflict_count,matrix_row,fragment_only,fragment_discarded_points,native_n,native_dt_s,duration_min,max_gap_s,baseline_mpa,baseline_method,baseline_noise_mpa,pressure_peak_mpa,amplitude_range_mpa,rise_peak_mpa,drop_min_mpa,end_dp_mpa,initial_relative_rise_mpa,initial_relative_drop_mpa,initial_10pct_dp_mpa,early_25pct_dp_mpa,middle_50pct_dp_mpa,late_75pct_dp_mpa,tail_90pct_dp_mpa,initial_rate_mpa_min,early_rate_mpa_min,middle_rate_mpa_min,tail_rate_mpa_min,max_rate_mpa_min,min_rate_mpa_min,max_acceleration_mpa_min2,min_acceleration_mpa_min2,early_to_late_acceleration_mpa_min2,observed_onset_min,true_pump_response_delay_min,onset_reference,onset_censored,onset_fraction,peak_time_fraction,trough_time_fraction,area_mean_mpa,recovery_fraction,early_slope_shape,middle_slope_shape,late_slope_shape,early_late_slope_change_shape,acceleration_p95_shape,acceleration_p05_shape,dip_fraction,end_peak_ratio,native_rate_timescale_min,acceleration_timescale_min,low_resolution,max_native_jump_mpa,operational_flag,nonstationary_baseline,t0_observed_s,t1_observed_s,shape_level_10,shape_level_25,shape_level_50,shape_level_75,shape_level_90,shape_end,included,duplicate_sample_of
0186ea390bb736,阳101H34,3,23,阳101H34,2,阳101H34|3|23|20265,阳101H34|3|阳101H34|2,True,True,same_stage_clock,0.9947727847567659,E:\压裂窜扰项目\02 规范化\阳101H34\阳101H34 压裂施工曲线\阳101H34-3-23 压裂施工曲线.xls,E:\压裂窜扰项目\02 规范化\阳101H34\阳101H34 邻井压力监测\阳101H34-3-23段压裂施工-2井秒点压力监测.xls,导出数据,1,阳101H34,3,23,2,header,2#2井套压(MPa),MPa_explicit,7e3755f4af7287,False,50af447d8cb2cf25ad6abf086886e85cce35cf00f892dca9a9a78fbb1416753e,0,0,2726,False,0,11800,1.0,196.65,1.0,53.48666694836755,observed_start_proxy,0.020679670458899922,61.4189987182617,7.339729594517463,7.912648785642034,-0.1931436534251887,7.842242100855707,7.912648785642034,-0.1931436534251887,0.8257890047727089,2.4492834775875583,5.5389356813230535,4.8735048609735685,6.710594775682298,0.055229614139632434,0.05663693325215856,0.02577681316228566,0.07729865121918829,0.10760560602574779,-0.02608147067620976,0.009653855259385932,-0.010638758074701115,0.00014009131598969221,6.5,,observed_window_only,False,0.033053648614289347,1.0,0.0,4.10304963813425,0.008685971830094069,1.5174473092791376,0.6906263021119823,2.0710272178974902,0.5535799086183527,50.863779095809086,-56.0529887828226,0.0263148186779879,0.9913140281699059,0.5,5.5,False,0.04603576660159803,False,False,1750924980.0,1750936779.0,0.13882427752638282,0.3600169593422833,0.7809660098418226,0.6903045199626124,0.9405984703120879,1.104372080018041,True,
aca550dfdac7b5,阳101H34,3,23,阳101H34,4,阳101H34|3|23|20265,阳101H34|3|阳101H34|4,True,True,same_stage_clock,0.9947727847567659,E:\压裂窜扰项目\02 规范化\阳101H34\阳101H34 压裂施工曲线\阳101H34-3-23 压裂施工曲线.xls,E:\压裂窜扰项目\02 规范化\阳101H34\阳101H34 邻井压力监测\阳101H34-3-23段压裂施工-4井秒点压力监测.xls,导出数据,1,阳101H34,3,23,4,header,4#4井套压1(MPa),MPa_explicit,bc25dec44ba12b,False,821b7e6afd0bacc80c4ff90ece9567e0f8c7e8322a3e218cf34b8750d6d09bed,0,0,2727,False,0,11800,1.0,196.65,1.0,53.59315111475961,observed_start_proxy,0.013889092149280193,59.0779609680176,5.3482663183501735,5.464144037597791,-0.005944930034367246,5.4338197730360065,5.464144037597791,-0.005944930034367246,0.03725734879644521,0.6937468001892544,2.803842620138255,4.7908459954606855,5.217328386818104,0.0003336772922838546,0.012909140515153034,0.045605605781654394,0.01362247124132597,0.0547675970828912,-0.00012257342572894372,0.008704840831275354,-0.007980529856270735,4.836550393578681e-06,26.0,,observed_window_only,False,0.13221459445715739,1.0,0.03307888040712468,2.7370822988159786,0.005543651070617004,0.47465521183843046,1.6768690717946297,0.500883615390552,0.02622840355212157,62.941300334717894,-57.704090890324316,0.0011115620802146463,0.9944158327086944,0.5,5.5,False,0.03975677490230112,False,False,1750924980.0,1750936779.0,0.0006569903656773145,0.12340507587898852,0.517943360688994,0.8894662537253638,0.9692084292213999,1.015357150337409,True,
482bfc279a7cce,阳101H34,3,25,阳101H34,2,阳101H34|3|25|20268,阳101H34|3|阳101H34|2,True,True,same_stage_clock,0.9993899959333062,E:\压裂窜扰项目\02 规范化\阳101H34\阳101H34 压裂施工曲线\阳101H34-3-25 压裂施工曲线.xls,E:\压裂窜扰项目\02 规范化\阳101H34\阳101H34 邻井压力监测\阳101H34-3-25段压裂施工-2、4井秒点压力监测.xlsx,导出数据,1,阳101H34,3,25,2,header,2#2井套压(MPa),MPa_explicit,cb8ccd263875c5,False,322fc69d0cebb4f84162ca172901548da73c9bcd7e5ed0d540d03894c7731f5f,0,0,2728,False,0,4916,1.0,81.91666666666667,1.0,56.57327841378607,observed_start_proxy,0.0068985557032885635,57.3614349365234,0.6839682954730466,0.7616694256974625,-0.008491480545004038,0.7210699601605768,0.7616694256974625,-0.008491480545004038,-0.003033032006038639,0.02517065301642063,0.1481664964369287,0.4027925215679158,0.6024209198140283,-0.00024171073656965937,0.0005024997848195517,0.009410057450946658,0.01816602852388559,0.02029513112313417,-0.0024013805611279083,0.006309289643252214,-0.005052025001378269,0.00028750402830626304,34.5,,observed_window_only,False,0.4211597151576805,1.0,0.12883435582822086,0.22693628885211115,0.05271556269321206,0.060182771110268624,1.127012091971677,2.17568637771301,2.1155036066027413,61.89977035119741,-49.564880529502375,0.012415020697898217,0.9465018290856843,0.5,5.5,False,0.04603576660149855,False,False,1751183580.0,1751188495.0,-0.00849161804325304,0.032743750919211834,0.21257057072149754,0.5848480970575428,0.876716009016891,1.1095462541283176,True,
f9c78331c33276,阳101H34,3,25,阳101H34,4,阳101H34|3|25|20268,阳101H34|3|阳101H34|4,True,True,same_stage_clock,0.9993899959333062,E:\压裂窜扰项目\02 规范化\阳101H34\阳101H34 压裂施工曲线\阳101H34-3-25 压裂施工曲线.xls,E:\压裂窜扰项目\02 规范化\阳101H34\阳101H34 邻井压力监测\阳101H34-3-25段压裂施工-2、4井秒点压力监测.xlsx,导出数据,2,阳101H34,3,25,4,header,4#4井套压1(MPa),MPa_explicit,497c17d584ae88,False,c5117c1c7837a82ba897970125a750ff6869e9abc9f2269be50888d46cfae260,0,0,2729,False,0,4916,1.0,81.91666666666667,1.0,55.03494551865375,observed_start_proxy,0.006950544818681494,57.1830406188965,1.9875157167305597,2.115242260486042,-0.002984645816837883,2.050950835968237,2.115242260486042,-0.002984645816837883,0.048580477343433875,0.29283896404002796,0.8540544736636555,1.486810082211214,1.8829188686985716,0.006171060603392781,0.015586335533762628,0.03048646724740364,0.030407785927620477,0.03646311993366495,0.005041258307344876,0.009349200553283763,-0.00997727178473653,0.0002412443604290189,10.5,,observed_window_only,False,0.12817904374364192,1.0,0.018404907975460124,0.9065057934263202,0.030351528595214585,0.642400279769533,1.2565182525740861,1.2532753542204704,0.6108750744509375,31.565192923818906,-33.68571536610878,0.0015016967119875614,0.9695621673772002,0.5,5.5,False,0.046379089355397696,False,False,1751183580.0,1751188495.0,0.022922616743402947,0.14581899670179466,0.4281893472350828,0.7465544314561193,0.945852873804516,1.062744222049872,True,
edea0f781fce26,阳101H34,3,2,阳101H34,2,阳101H34|3|2|20187,阳101H34|3|阳101H34|2,True,True,same_stage_clock,0.9988841252128972,E:\压裂窜扰项目\02 规范化\阳101H34\阳101H34 压裂施工曲线\阳101H34-3-2 压裂施工曲线.xls,E:\压裂窜扰项目\02 规范化\阳101H34\阳101H34 邻井压力监测\阳101H34-3-2段压裂施工-2井秒点压力监测.xls,导出数据,1,阳101H34,3,2,2,header,2#2井套压(MPa),MPa_explicit,4601dbc4deac16,False,393f089acfc3cb52603b2f54c47415deb952d5e9269eb3be6a45e688cfc6f8ef,0,0,2730,False,0,17009,1.0,283.46666666666664,1.0,51.70135367333485,observed_start_proxy,0.013765118104779674,60.8587799072266,8.505931330505257,9.146413016152373,-0.15924232322869614,8.972295303166945,9.146413016152373,-0.15924232322869614,0.9008799839686675,4.63981327421461,6.345080155592726,8.243443655801023,8.439942857435552,0.03986024257471195,0.07410423719128613,0.03618536691356925,0.016271474459071806,0.09961572571512319,-0.015243845052647486,0.009345468552254474,-0.008634044407148166,-0.0002720261652503026,9.5,,observed_window_only,False,0.03351364063969897,1.0,0.0,5.757303697604355,0.01871095657804673,2.4695803770663796,1.2059050258627553,0.5422593302773474,-1.9273210467890323,88.28424386451573,-81.56360247917627,0.01872132715880238,0.9812890434219532,0.5,5.5,False,0.04594802856450286,False,False,1744208880.0,1744225888.0,0.12463330186964863,0.5642010746350852,0.7646808122579872,0.9878619580309491,1.0109633909016582,1.0940195703212088,True,
44708cb31b52ff,阳101H34,3,3,阳101H34,2,阳101H34|3|3|20190,阳101H34|3|阳101H34|2,True,True,same_stage_clock,1.0,E:\压裂窜扰项目\02 规范化\阳101H34\阳101H34 压裂施工曲线\阳101H34-3-3 压裂施工曲线.xls,E:\压裂窜扰项目\02 规范化\阳101H34\阳101H34 邻井压力监测\阳101H34-3-3段压裂施工-2井秒点压力监测.xls,导出数据,1,阳101H34,3,3,2,header,2#2井套压(MPa),MPa_explicit,63a899a2867575,False,f06e2faa0ca9dfb43c2e93e22a3958fd8ee5cd4f54b60e55246601ec9bea6019,0,0,2731,False,0,13413,1.0,223.53333333333333,1.0,52.7561901243696,observed_start_proxy,0.020643677994361027,62.0796394348145,8.891160695091585,9.298799350267025,-0.23635404537896676,9.267341809395063,9.298799350267025,-0.23635404537896676,0.987793131474863,4.327349769485579,5.236012625527536,8.404319898787639,9.135158851819165,0.05875555943399297,0.08644142171416085,0.034560672724880365,0.013326551327636476,0.11541213544654416,-0.020791782032353722,0.013698873542116274,-0.01142857913926747,-0.00043611613711019604,7.5,,observed_window_only,False,0.03355204294661497,1.0,0.0,5.65328177700191,0.003299112197432116,2.1732302222932343,0.8688924473831419,0.3350438196161356,-1.8381864026770987,76.98586357895931,-64.22710829558206,0.02658303606068523,0.9967008878025679,0.5,5.5,False,0.04594802856449576,False,False,1744457113.0,1744470525.0,0.13768136903988554,0.5132854945905954,0.6154839461992351,0.9718274408128443,1.0540258149165753,1.0724306671130044,True,
af0f2e28e6509d,阳101H34,3,3,阳101H34,4,阳101H34|3|3|20190,阳101H34|3|阳101H34|4,True,True,same_stage_clock,1.0,E:\压裂窜扰项目\02 规范化\阳101H34\阳101H34 压裂施工曲线\阳101H34-3-3 压裂施工曲线.xls,E:\压裂窜扰项目\02 规范化\阳101H34\阳101H34 邻井压力监测\阳101H34-3-3段压裂施工-4井秒点压力监测.xls,导出数据,1,阳101H34,3,3,4,header,4#4井套压1(MPa),MPa_explicit,e2410db30a1f09,False,1b942b6db2f904dba0d111adfdfe3846872eaa4d777931869127a5f8ab8f2220,0,0,2732,False,0,13413,1.0,223.53333333333333,1.0,41.121296835946154,observed_start_proxy,0.006890557377865272,42.4588737487793,1.238994005287724,1.3165370967837404,-0.12785156178862422,1.2230612214628565,1.3165370967837404,-0.12785156178862422,-0.10573417823633308,-0.0747581539732405,0.22949456168220905,0.5316192253486403,0.9900051659359732,-0.006874792175844143,-0.0017012628305745426,0.004341703851373551,0.013864751919508084,0.02099152233772976,-0.009607562707570594,0.011637556080491478,-0.013661105816178675,9.284828362709589e-05,86.5,,observed_window_only,False,0.386966895317626,1.0,0.174496644295302,0.29202082822254405,0.06471656694762172,-0.3069336492117387,0.7833093058576376,2.5014117898719435,2.8083454390836824,469.3287624930118,-550.9361108679143,0.1031898146746352,0.9289102076926519,0.5,5.5,False,0.2299041748047017,False,False,1744457113.0,1744470525.0,-0.08666109514287317,-0.06166014749430144,0.18390416868234932,0.4277509204640665,0.7977171500269649,1.0612631635300234,True,
db1d1ec4729c87,阳101H34,3,4,阳101H34,2,阳101H34|3|4|20192,阳101H34|3|阳101H34|2,True,True,same_stage_clock,0.9913344887348353,E:\压裂窜扰项目\02 规范化\阳101H34\阳101H34 压裂施工曲线\阳101H34-3-4 压裂施工曲线.xls,E:\压裂窜扰项目\02 规范化\阳101H34\阳101H34 邻井压力监测\阳101H34-3-4段压裂施工-2井秒点压力监测.xls,导出数据,1,阳101H34,3,4,2,header,2#2井套压(MPa),MPa_explicit,086909410ee2e4,False,90d957117f2b431d1fdcb0c28c12797ab57847aa06be40116838c4b1b5fe5917,0,0,2733,False,0,10869,1.0,181.13333333333333,1.0,54.244798531343484,observed_start_proxy,0.020647677157132265,60.1761512756348,5.587549159799149,5.91276255076307,-0.348461782460042,5.692639375344314,5.91276255076307,-0.348461782460042,0.7273750376312166,3.2220674928251753,2.941615729343063,5.865874248228991,5.909200724354993,0.0590000828262846,0.07920500936027484,0.02054310215189226,-0.0010869824856169347,0.12454619596612913,-0.05169799022185586,0.014029144962916703,-0.014522667197924477,-0.000591034168906086,6.5,,observed_window_only,False,0.03588516746411483,0.9033149171270718,0.0,3.716912938571509,0.035156570616827344,2.5676136266226885,0.6659521846449714,-0.03523705210708604,-2.6028506787297747,82.37711999248425,-85.27501152326947,0.062363976135928596,0.9648434293831727,0.5,5.5,False,0.04594802856450286,False,False,1744617240.0,1744628108.0,0.19254180846078334,0.6390152772120871,0.5888230094643804,1.1121756342475588,1.1199297451979777,1.0803637590930373,True,
35147c7e8efac0,阳101H34,3,4,阳101H34,4,阳101H34|3|4|20192,阳101H34|3|阳101H34|4,True,True,same_stage_clock,0.9913344887348353,E:\压裂窜扰项目\02 规范化\阳101H34\阳101H34 压裂施工曲线\阳101H34-3-4 压裂施工曲线.xls,E:\压裂窜扰项目\02 规范化\阳101H34\阳101H34 邻井压力监测\阳101H34-3-4段压裂施工-4井秒点压力监测.xls,导出数据,1,阳101H34,3,4,4,header,4#4井套压1(MPa),MPa_explicit,564536d42745d4,False,d399bafb7d1de5ac7e8cae687514081d3602ee4177830f35ca588c1d1af41608,0,0,2734,False,0,10869,1.0,181.13333333333333,1.0,42.05726149587929,observed_start_proxy,0.006890557377868996,45.0798072814941,2.294584880731059,2.996319128360973,-0.036823601711546416,2.6139205007842463,2.996319128360973,-0.036823601711546416,-0.02574349249990747,0.014546685563402642,0.5044462919791144,0.82656728748956,1.7242272846071132,-0.0008394952232507007,-0.00018731911724370604,0.008868121045809103,0.04753825592797897,0.06470200687577544,-0.0037634362707585464,0.007164542991787214,-0.006627174857603535,0.00035131082109107607,55.0,,observed_window_only,False,0.3036437246963563,1.0,0.11602209944751381,0.6329538131146991,0.1260734035973256,-0.014786873385394169,0.7000448485998542,3.7526451208658353,3.7674319942512295,102.4427254384706,-94.75912910962371,0.01604804512605973,0.8720849612253436,0.5,5.5,False,0.05255126953120026,False,False,1744617240.0,1744628108.0,-0.014202591279711442,0.003356217898214277,0.21685871699061168,0.357241841718522,0.7484498570138887,1.3028385198331822,True,
68b7d9b81213a9,阳101H34,3,5,阳101H34,4,阳101H34|3|5|20195,阳101H34|3|阳101H34|4,True,True,same_stage_clock,1.0,E:\压裂窜扰项目\02 规范化\阳101H34\阳101H34 压裂施工曲线\阳101H34-3-5 压裂施工曲线.xls,E:\压裂窜扰项目\02 规范化\阳101H34\阳101H34 邻井压力监测\阳101H34-3-5段压裂施工-4井秒点压力监测.xls,导出数据,1,阳101H34,3,5,4,header,4#4井套压1(MPa),MPa_explicit,d3b6111e6af81e,False,705a208bdf21ae256122ffe147be6888bcbd3d0961630fedd95f073274ba7966,0,0,2735,False,0,11575,1.0,192.9,1.0,41.9268035888672,pre_pump_last180s,0.013773116430202964,47.5430908203125,4.962173701999927,5.586612087863315,-0.016244314767178025,5.282138988966288,5.5927046022214455,-0.01015180040904795,0.06587135030396851,0.5112646480818732,1.1584214546186118,2.644001240941502,4.348700843935572,0.0030900819281159037,0.01031731103509085,0.016592919890608064,0.06106508782600257,0.06532095751284572,-0.0009831715297163868,0.009339694932357645,-0.01042459172246879,0.00035077087811240167,24.0,24.0,pump,False,0.1244167962674961,1.0,0.04155844155844156,1.7070746027601147,0.054342477660873065,0.4010761045843482,0.645034704369231,2.3738498789126163,1.9727737743282683,70.03662075914073,-78.17205832986691,0.0020458373726329705,0.9454941313689699,0.5,5.5,False,0.04598236083979401,False,False,1744885370.0,1744896944.0,0.011935817327186366,0.10169351718327885,0.2321115245730468,0.5314923756956407,0.8750312571150914,1.125728599246524,True,
babad329c9de42,阳101H34,3,6,阳101H34,2,阳101H34|3|6|20199,阳101H34|3|阳101H34|2,True,True,same_stage_clock,1.0,E:\压裂窜扰项目\02 规范化\阳101H34\阳101H34 压裂施工曲线\阳101H34-3-6 压裂施工曲线.xls,E:\压裂窜扰项目\02 规范化\阳101H34\阳101H34 邻井压力监测\阳101H34-3-6段压裂施工-2井秒点压力监测.xls,导出数据,1,阳101H34,3,6,2,header,2#2井套压(MPa),MPa_explicit,e736e73eb07433,False,4fce253cfbb5b102051bf01446f954afae0f7e4c947366ee4738380e56233a0f,0,0,2736,False,0,10820,1.0,180.31666666666666,1.0,56.0147323608398,pre_pump_last180s,0.013761118941919045,59.2834777832031,2.969003601785559,3.2458434204955466,0.005139384236429123,3.202773087508433,3.128415576783482,-0.1122884594756357,0.2564760932833394,0.8803687106757465,1.98431904221475,2.7204833219657374,2.980937868843,0.020580857168065715,0.02245139910658582,0.021113446904510863,0.007868561656095596,0.035908928006399776,0.001209196788721556,0.009028223566772908,-0.007711557241592004,-0.00010783131491258137,4.0,4.0,pump,False,0.02218319622885664,1.0,0.0,1.867527427230037,0.013290424705624004,1.3635421144210969,1.2822841863093248,0.47788180803654734,-0.8856603063845494,98.86972390458307,-84.45067068970687,0.037820250338566584,0.986709575294376,0.5,5.5,False,0.03938293457029829,False,False,1745252208.0,1745263027.0,0.12420481825525577,0.33434017040410396,0.7061653614800217,0.9541153064744495,1.0418398706078933,1.0915123290218165,True,
094610aca16163,阳101H34,3,7,阳101H34,2,阳101H34|3|7|20201,阳101H34|3|阳101H34|2,True,True,same_stage_clock,1.0,E:\压裂窜扰项目\02 规范化\阳101H34\阳101H34 压裂施工曲线\阳101H34-3-7 压裂施工曲线.xls,E:\压裂窜扰项目\02 规范化\阳101H34\阳101H34 邻井压力监测\阳101H34-3-7段压裂施工-2井秒点压力监测.xls,导出数据,1,阳101H34,3,7,2,header,2#2井套压(MPa),MPa_explicit,3406af9fed17d0,False,f6d68f760993766ffe3598f0f3716cf5428186c36be4083a70a072723f6454dc,0,0,2737,False,0,10434,1.0,173.88333333333333,1.0,55.9950408935547,pre_pump_last180s,0.006882559052449428,60.2155342102051,3.8392629365543183,4.206859375213362,-0.009591589440823611,4.162603338281752,4.088015749737757,-0.12843521491642917,0.3169519909056504,1.2782575055991803,2.781660697954834,3.501270665433317,3.8277146924070147,0.027060347566145167,0.030698811044563238,0.026724354001218236,0.013743141930872992,0.04627371345642146,0.008357251218431828,0.007782250962342019,-0.006878102353672588,-0.00013001567421597044,4.0,4.0,pump,False,0.023003929838013994,1.0,0.0,2.4822132733620643,0.01049603975063426,1.3903740592952434,1.2103676751773538,0.6224380483713423,-0.767936010923901,61.28769520616795,-54.167238076559194,0.03345309165818632,0.9895039602493657,0.5,5.5,False,0.039382934570305395,False,False,1745391062.0,1745401495.0,0.11600851860951415,0.36639655677714417,0.7579829672939856,0.9454173731605249,1.0304451590580639,1.0982449064659239,True,
f1ed420fedb630,阳101H34,3,7,阳101H34,4,阳101H34|3|7|20201,阳101H34|3|阳101H34|4,True,True,same_stage_clock,1.0,E:\压裂窜扰项目\02 规范化\阳101H34\阳101H34 压裂施工曲线\阳101H34-3-7 压裂施工曲线.xls,E:\压裂窜扰项目\02 规范化\阳101H34\阳101H34 邻井压力监测\阳101H34-3-7段压裂施工-4井秒点压力监测.xls,导出数据,1,阳101H34,3,7,4,header,4#4井套压1(MPa),MPa_explicit,490af103fdec0f,False,9215cea2b90a43549a8fa9e2da3bc9092eb15aedbe3bc2af175bb840642af2ab,0,0,2738,False,0,10434,1.0,173.88333333333333,1.0,55.0971603393555,pre_pump_last180s,0.013753120616600039,57.0286254882812,1.7874032574099992,1.9013235185529354,-0.022215720934624983,1.8678344513154173,1.9076516255908658,-0.015887613896694575,0.01485234951923502,0.14982866407276238,0.7330639445699028,1.544191971803345,1.6583602860813393,-8.50440941226321e-05,0.0032522520259772327,0.016380019487954124,0.008441151154309235,0.026309086281656485,-0.0030915631558755758,0.009478091082088368,-0.008492415990576773,3.9788357161560444e-05,38.5,38.5,pump,False,0.2214128246908847,1.0,0.05763688760806916,0.8098503069950655,0.01741012948945078,0.3163877098089506,1.5934917746304031,0.821177590337759,0.5047898805288082,160.3297985066782,-143.65628403563082,0.008888656676007295,0.9824373523178218,0.5,5.5,False,5.767368316650405,False,False,1745391062.0,1745401495.0,0.007852449049971122,0.083367760994245,0.40967089269059526,0.8634733705985694,0.9273472131714131,1.0668184480346399,True,
f4b7eca6190215,阳101H34,3,8,阳101H34,1,阳101H34|3|8|20205,阳101H34|3|阳101H34|1,True,True,same_stage_clock,1.0,E:\压裂窜扰项目\02 规范化\阳101H34\阳101H34 压裂施工曲线\阳101H34-3-8 压裂施工曲线.xls,E:\压裂窜扰项目\02 规范化\阳101H34\阳101H34 邻井压力监测\阳101H34-3-8段压裂施工-1井秒点压力监测.xls,导出数据,1,阳101H34,3,8,1,header,1#1井套压(MPa),MPa_explicit,8d08efec354f26,False,db37f255b95ea4a71d557a4daee5894d7facef978d2703bc1cae7e0be719ce10,0,0,2739,False,0,14113,1.0,235.2,1.0,56.6526870727539,pre_pump_last180s,0.01376911726755091,57.7820816040039,1.0575942148417568,1.0672672511814625,-0.05706251806852691,1.0267837133164086,1.0735787202705254,-0.05075104897946403,-0.050383770993775556,0.06270683306364687,0.365617048712636,0.8646147525672241,1.0363849773274012,-0.0019349600143102285,0.0007144685205427313,0.006686463284224093,0.002622686991426843,0.016491647644748753,-0.0073239475419164535,0.010576248168959523,-0.010698389617996185,1.0817565027687708e-05,68.0,68.0,pump,False,0.2891156462585034,1.0,0.09787234042553192,0.4346615962059986,0.0360068184373161,0.15889175042130307,1.4870128281524464,0.5832633837505351,0.42437163332923206,553.2064068600638,-559.5951972014784,0.04798726039462847,0.9626133744385983,0.5,5.5,False,0.09849548339839487,False,False,1745737043.0,1745751155.0,-0.038888003287839104,0.0680439394841282,0.35445834247356994,0.8262817477569006,0.9886977503689027,1.0238660052829005,True,
5abedddcf22b46,阳101H34,3,8,阳101H34,2,阳101H34|3|8|20205,阳101H34|3|阳101H34|2,True,True,same_stage_clock,1.0,E:\压裂窜扰项目\02 规范化\阳101H34\阳101H34 压裂施工曲线\阳101H34-3-8 压裂施工曲线.xls,E:\压裂窜扰项目\02 规范化\阳101H34\阳101H34 邻井压力监测\阳101H34-3-8段压裂施工-2井秒点压力监测.xls,导出数据,1,阳101H34,3,8,2,header,2#2井套压(MPa),MPa_explicit,68798c16129c06,False,02d491901a3b414a5580cc02e63e0f377ed5160805e3fb113dd0ef0ba48945da,0,0,2740,False,0,14113,1.0,235.2,1.0,56.2094841003418,pre_pump_last180s,0.013781114755730545,59.3846168518066,3.092657396009759,3.1531109487539766,-0.007492759011029193,3.031426298590695,3.13499774354878,-0.02560596421622563,0.10804378625115874,1.0632938127139724,2.8067676304103344,2.951069340561368,2.7262433725637436,0.0027036229998551194,0.01981557673332964,0.016283439094027227,0.0028684979708156763,0.043111970096763486,-0.013615050238033888,0.008099251415920605,-0.0075397402534242985,-9.607187507094086e-05,22.5,22.5,pump,False,0.09566326530612246,0.6787234042553192,0.0,2.0759373065107956,0.038500445299208305,1.5069964276328864,1.238373471260222,0.2181524289131825,-1.288843998719704,144.87308346066624,-134.86498478846465,0.008279599366313005,0.9614995547007917,0.5,5.5,False,0.052589416503899145,False,False,1745737043.0,1745751155.0,0.043215181429350484,0.3520919511922432,0.9158381391618013,0.9624975946634732,0.8898009007821199,1.0070009375917577,True,
d784b320c90216,阳101H34,3,8,阳101H34,4,阳101H34|3|8|20205,阳101H34|3|阳101H34|4,True,True,same_stage_clock,1.0,E:\压裂窜扰项目\02 规范化\阳101H34\阳101H34 压裂施工曲线\阳101H34-3-8 压裂施工曲线.xls,E:\压裂窜扰项目\02 规范化\阳101H34\阳101H34 邻井压力监测\阳101H34-3-8段压裂施工-4井秒点压力监测.xls,导出数据,1,阳101H34,3,8,4,header,4#4井套压1(MPa),MPa_explicit,cef53d5be90df4,False,2fb72ca3a0419f96655e7691fe40e4a1d6f394f9d42103f39bf3df1f65737c57,0,0,2741,False,0,14113,1.0,235.2,1.0,45.8849983215332,pre_pump_last180s,0.006882559052345142,48.7593765258789,2.7296264621761495,2.772083958268013,-0.024428903361766174,2.724458208061975,2.7802817337996544,-0.016231127830124592,-0.013860502443122868,0.2001639101610771,1.2435258718637527,2.2780053732278702,2.6347906917403066,-0.0007559574797299419,0.0026226754103929432,0.018359637557507,0.007868134910042754,0.027864096047999,-0.002714748427003144,0.009790705078405182,-0.01062436315008597,2.9736164964001197e-05,51.5,51.5,pump,False,0.2189625850340136,0.9765957446808511,0.09361702127659574,1.2513989477893994,0.017030406281872763,0.22598449460833708,1.581969845823902,0.6779628482084348,0.4519783536000977,198.4199718772904,-215.3150177206203,0.00594628168177436,0.982856685474897,0.5,5.5,False,0.07875061035159803,False,False,1745737043.0,1745751155.0,-0.005879044537517586,0.07252890452433777,0.4547650735241329,0.8337471488002481,0.9644556261162232,1.0100060842286058,True,
5117fdf5e3bc89,阳101H34,4,10,阳101H34,3,阳101H34|4|10|20215,阳101H34|4|阳101H34|3,True,True,same_stage_clock,1.0,E:\压裂窜扰项目\02 规范化\阳101H34\阳101H34 压裂施工曲线\阳101H34-4-10 压裂施工曲线.xls,E:\压裂窜扰项目\02 规范化\阳101H34\阳101H34 邻井压力监测\阳101H34-4-10段压裂施工-3井秒点压力监测.xls,导出数据,1,阳101H34,4,10,3,header,3#3井套压(MPa),MPa_explicit,c8fc6fa79a8ca8,False,7418884489a90a9846de66b1d4dcc8a18cf37a0b7430675ba5eb0e5f0ec2c2a6,0,0,2742,False,0,8024,1.0,133.71666666666667,1.0,58.1240615844727,pre_pump_last180s,0.006878559889678191,59.4234390258789,1.2555529392126488,1.2891880115428265,-0.04742045724852062,1.257201361489578,1.3262763968156506,-0.010332071975696522,-0.008988907287201189,0.08743136968364595,0.5460038396305862,0.9514214353405492,1.1805480814757985,-0.002262587735272036,0.001796290205359701,0.013920360416749326,0.011407749056723912,0.01832489111485351,-0.002399892740325171,0.005532088646518218,-0.005981202114427475,9.583905124132332e-05,38.0,38.0,pump,False,0.28418297394989406,1.0,0.10486891385767791,0.5144411127906109,0.02393120408863856,0.19130530551527825,1.482521473681226,1.214927806223374,1.0236225007080957,78.78167046581673,-85.17743009502222,0.008229101022355708,0.9752519130757746,0.5,5.5,False,0.04593658447270599,False,False,1746621146.0,1746629169.0,-0.03406905224410085,0.042726018644197845,0.4079614903038069,0.7308611332007432,0.9133517626113465,1.02941880430155,True,
